Gene	Num
RWDD4	1
PRKAG3	1
CCNB2	1
DOK6	1
HDGF	1
FTH1	1
SLC26A3	1
C11orf95	1
UQCRFS1	1
PFKFB1	1
CYSLTR1	1
SMC6	1
EPHB4	1
ANKRD29	1
DDX27	1
HTR3B	1
ERAL1	1
ZNF608	1
C9orf9	1
ARNT	1
KCTD3	1
ENPP5	1
SLC25A33	1
ACTR3	1
HDAC11	1
SKIDA1	1
PGAM5	1
FAM92B	1
REC8	1
EPS8	1
ACADSB	1
SRPR	1
IGHV1-46	1
BBX	1
TBC1D10B	1
TNS2	1
CDC14A	1
ZNF627	1
SLC6A14	1
TIMP4	1
SPOCD1	1
IGKC	1
ACHE	1
RNGTT	1
HBS1L	1
CRTAP	1
TRMT44	1
SIRPB2	1
RASSF5	1
ZDHHC23	1
PSME1	1
ROM1	1
ZNF574	1
ZNF367	1
GMPPA	1
DOK2	1
SLC25A22	1
CFAP45	1
RABL6	1
SNAI1	1
TTYH1	1
HUNK	1
PI15	1
DHPS	1
PLXNA3	1
CCL25	1
POLR1A	1
KIAA0195	1
CLDN16	1
C4orf36	1
FAM208B	1
VAPB	1
GPR179	1
LMOD1	1
VMP1	1
ELP6	1
TAS2R20	1
CIB3	1
CSRNP1	1
MOK	1
BMP2K	1
IL1B	1
EPT1	1
APOBR	1
GIMAP7	1
LRRC57	1
ABHD10	1
SLC28A3	1
ACVR2A	1
KIAA1644	1
APH1B	1
CPT1C	1
FKTN	1
BMPER	1
IKZF3	1
SLC25A4	1
ATP6AP2	1
PAFAH2	1
SPATA13	1
RP11-108O10.8	1
ATP8B2	1
MMP11	1
HSPA4L	1
PXK	1
CCDC102A	1
ICAM3	1
AMY1C	1
ATPAF1	1
ACCS	1
ABCB8	1
ACBD5	1
TTLL12	1
IL7R	1
PPP2R4	1
ALG11	1
ZNF438	1
SLC35G2	1
DYNC1I2	1
SNRPF	1
ERI2	1
B4GAT1	1
MYNN	1
SLC24A2	1
C3orf22	1
B9D2	1
IPO13	1
THAP9	1
RTP1	1
GNLY	1
LMX1A	1
TAOK2	1
PYGL	1
OR10S1	1
TMEM184B	1
KIAA0930	1
PPIAL4A	1
MGST3	1
SPACA4	1
ALDH3A2	1
AK4	1
RPS9	1
AUP1	1
KLK15	1
SUPT16H	1
TUBG2	1
GSTT2B	1
OR14J1	1
ZNF551	1
PSTK	1
SGSH	1
PRKCH	1
SNAP47	1
HLA-DQB2	1
MTHFR	1
TNIP1	1
UTP23	1
BAG5	1
CYP2E1	1
PRKAA2	1
HFE	1
IDE	1
CDC40	1
SOX21	1
TFR2	1
MAX	1
BCAP31	1
ZNF609	1
EFNB3	1
PGBD5	1
PSAP	1
TRIM22	1
NARS	1
CACYBP	1
TOP2A	1
TCEAL6	1
HDAC1	1
CAPN7	1
TAF7L	1
ANXA2	1
CYP2D7	1
GPR19	1
C19orf70	1
CTGF	1
WDR5B	1
ATP5C1	1
PCYT2	1
TAT	1
BLNK	1
KLRF1	1
KRT12	1
SH2D5	1
SDS	1
FAM170B	1
LIMD1	1
DHRS12	1
AATK	1
CHST14	1
TRIM6-TRIM34	1
C12orf74	1
MAGEA1	1
RBM42	1
EFCAB3	1
CDCA7	1
HLCS	1
CLDN7	1
AK8	1
GSX2	1
NPFFR1	1
FAM196B	1
C2orf68	1
SOX10	1
AURKAIP1	1
RP13-672B3.2	1
CYTH1	1
CLHC1	1
ASB17	1
IGHV3-30	1
DCAF8	1
ZNF76	1
OR4F5	1
SLC22A25	1
NPM2	1
KRTAP5-9	1
OR52E6	1
PMP22	1
JUP	1
GPR4	1
TERF2IP	1
RNF144A	1
SRP54	1
PPARA	1
OGN	1
GPR153	1
NWD1	1
TIGD2	1
WISP2	1
ATIC	1
SDF4	1
GCLC	1
ADCYAP1R1	1
AADAT	1
KRTAP26-1	1
PITPNC1	1
PGS1	1
F7	1
NHLH2	1
GCM2	1
SYN3	1
CSAD	1
PTGER2	1
RPE	1
VPS37A	1
KNCN	1
JADE2	1
BSDC1	1
C17orf50	1
CLYBL	1
SEC23A	1
SAV1	1
DYNC1LI1	1
PRDM11	1
LEUTX	1
SLC30A9	1
FGD4	1
ARAP3	1
DNTT	1
TUFM	1
FAM171A2	1
SLAMF1	1
FAM71B	1
IFNG	1
CISD2	1
WDFY2	1
KBTBD4	1
ZNF524	1
CHRDL2	1
SEPN1	1
CNIH2	1
DLD	1
SGCZ	1
CHST3	1
NR0B1	1
SEC31A	1
PRMT1	1
ELOVL5	1
HYKK	1
DENND6B	1
MAP3K9	1
PRR23C	1
SLC26A4	1
MPRIP	1
ANKUB1	1
DAOA	1
PYCRL	1
SLC37A3	1
VAMP4	1
RPL18A	1
KIAA1217	1
MYCL	1
FASLG	1
NPM1	1
NACC2	1
HIST2H3D	1
ZNF296	1
CKAP5	1
IGFN1	1
PSEN1	1
STAP1	1
IGHV3OR15-7	1
CARM1	1
IGLC7	1
TRPM8	1
POU3F2	1
TDRKH	1
FZD3	1
WDR76	1
NOX1	1
ANKRD44	1
FRMD4B	1
NXPH4	1
TSPAN8	1
C14orf80	1
HAP1	1
PIK3R3	1
SCTR	1
CATSPERD	1
C5orf46	1
FRS3	1
COQ5	1
PRKCDBP	1
PNMA1	1
TMPRSS11B	1
GRAMD1A	1
STXBP6	1
S100A4	1
FOXN2	1
SNRPD2	1
PNPLA6	1
EFCC1	1
ARID2	1
TMEM232	1
NAPB	1
TDP2	1
PQLC2L	1
TMEM99	1
NDUFB8	1
C1S	1
KLLN	1
TPRN	1
ZC3H6	1
CADM1	1
EIF3J	1
FA2H	1
CBWD5	1
XPO7	1
KIAA1257	1
RGAG4	1
SLC14A2	1
ARHGEF2	1
CUL2	1
MYEOV	1
ENPP6	1
LINGO3	1
CCDC169	1
ANKLE2	1
IGHV3-11	1
LRIT2	1
C21orf2	1
SLC25A3	1
PLK4	1
DPP3	1
MTX1	1
RCHY1	1
UHRF1BP1L	1
TAAR8	1
DEPDC1	1
ZACN	1
PILRB	1
CNGB1	1
LMO1	1
RBMS1	1
IBTK	1
PKD2	1
MLF2	1
MRPS15	1
RNF32	1
RBM25	1
TYRO3	1
BACH1	1
S1PR1	1
EDEM3	1
ZNF350	1
MGAT4D	1
REPIN1	1
HP	1
G3BP1	1
STK31	1
EXOSC10	1
B9D1	1
PTPRG	1
LAMA4	1
SCG5	1
RTP2	1
CXCR4	1
ADGRG3	1
KRT36	1
ZNF696	1
ADCK3	1
C10orf12	1
RFX3	1
DNAJC28	1
ZC3H8	1
KDM4B	1
MCL1	1
OR2A1	1
UBXN7	1
TRMU	1
ABHD14B	1
P2RY13	1
ZNF277	1
SEMA6C	1
TRIM56	1
ZNF670	1
HOOK3	1
CALR	1
KDELC1	1
CTGLF11P	1
ANAPC4	1
GLDC	1
FYB	1
HLTF	1
RAD17	1
OR5M8	1
APOL3	1
TBPL2	1
MRVI1	1
PC	1
ZCCHC4	1
FGR	1
CARD11	1
FAM219B	1
GRAP2	1
ZNF581	1
PAQR9	1
PON1	1
SLC25A47	1
COPB2	1
TIA1	1
TXNL1	1
ALG5	1
OR8S1	1
RAB3IP	1
PCDHA3	1
PES1	1
SYT14	1
OR6B2	1
OR13A1	1
RPS17	1
APLP2	1
WBP2	1
OR52A1	1
TMEM119	1
AJAP1	1
TNS1	1
C7orf43	1
ZNF618	1
XXbac-BPG116M5.17	1
FBXL13	1
PCID2	1
IGHV1OR21-1	1
DKC1	1
DYNC1I1	1
RFC5	1
C11orf84	1
KRT17	1
SLC2A1	1
ASPH	1
PERM1	1
FBRSL1	1
FAM120B	1
AGBL2	1
SNX1	1
ARL13B	1
PHACTR4	1
TNFRSF19	1
LPCAT1	1
JMY	1
MAP3K8	1
BPIFA2	1
MYH10	1
KIR2DL4	1
LINC00116	1
FCGR3B	1
P2RX3	1
SFXN4	1
CHGA	1
IL15	1
EXOSC4	1
BRF1	1
ZSWIM5	1
GIGYF1	1
PARP1	1
EPGN	1
LRAT	1
SMYD4	1
ABCC3	1
DENND4A	1
NDUFB9	1
POU4F2	1
CSF2RA	1
AIFM1	1
RACGAP1	1
PLEKHA1	1
PPP1R10	1
HTRA3	1
KRTDAP	1
RAMP1	1
TCEAL5	1
PAPD7	1
AKNAD1	1
IGHV4-61	1
LTN1	1
TPD52L1	1
PDZD8	1
HEXDC	1
RPL37A	1
PROCA1	1
CCDC88B	1
SOWAHC	1
STX2	1
VWA5B1	1
C2orf40	1
BTBD18	1
RPGRIP1	1
CTTN	1
SLC30A8	1
STMN1	1
KLF10	1
GPR183	1
CENPO	1
DPP4	1
PSMB3	1
CASP9	1
OGT	1
GBP5	1
PRG3	1
SEC11C	1
MMP10	1
AR	1
RDH13	1
SLC35G5	1
MYBPC2	1
VPS26A	1
CALN1	1
FAM195B	1
CTNNAL1	1
PNPT1	1
ING1	1
FLAD1	1
ARV1	1
FAH	1
AP5M1	1
PDLIM1	1
ZNF195	1
HSF2	1
OR4S1	1
VARS	1
CHADL	1
CRIM1	1
GDPD1	1
RLN3	1
KLHL20	1
LRRC39	1
ISX	1
PDCD1	1
RORA	1
MYL10	1
SHOC2	1
C11orf70	1
ABT1	1
HIST1H2BK	1
EVPLL	1
CD300C	1
PIBF1	1
MOB4	1
AUNIP	1
ZNF442	1
C12orf4	1
PCP2	1
TACC1	1
MUSK	1
XKR5	1
VGLL4	1
PRR34	1
DCAF12	1
NRBP1	1
FGFR1	1
TMEM154	1
NUBP1	1
KRIT1	1
RNASE11	1
RPIA	1
ADGRA2	1
AMHR2	1
METTL13	1
EDNRA	1
TAS2R16	1
AGPAT6	1
TMEM87B	1
MAN2B1	1
C5orf24	1
KNTC1	1
ACLY	1
DDX17	1
MAP2K3	1
KLHL33	1
SIPA1L3	1
ZNF793	1
CAGE1	1
UBE2K	1
KCTD14	1
SLC16A12	1
OR5K4	1
SERPINB6	1
HLX	1
ZBTB8A	1
TRMT5	1
THBS1	1
GRK1	1
RNF123	1
SRP72	1
SPATA9	1
EXD1	1
ZNF404	1
KIF3B	1
AP3D1	1
IL18R1	1
PIP5K1C	1
MEFV	1
SPPL3	1
TMC3	1
VGF	1
IL2RA	1
NANOG	1
GNB5	1
GCGR	1
DDX24	1
UBE2QL1	1
TOM1	1
IGHV4-59	1
LIPT1	1
MRPL37	1
LARP6	1
POLD2	1
DUSP22	1
PKMYT1	1
ZBP1	1
FAM21A	1
FAM151A	1
HYOU1	1
SLC46A1	1
CCDC142	1
TRMT12	1
PHF2	1
TOB2	1
SYNPO2	1
FBXL22	1
NUP35	1
TRAV12-1	1
MICU2	1
UPK1B	1
CGB	1
C11orf30	1
METAP1	1
ANKDD1A	1
CST1	1
PRTFDC1	1
NECAB3	1
RORB	1
CEP104	1
MAS1	1
UBE2T	1
PRAMEF18	1
RGS20	1
RRH	1
TEKT5	1
OR4M1	1
ZNF197	1
PHGR1	1
SLC35F1	1
ADCY3	1
PNMA6A	1
DPP9	1
BIN2	1
TRAV9-1	1
METTL17	1
ANGPTL3	1
GABRG3	1
OR13D1	1
DNAJC3	1
LAMA2	1
KHDC3L	1
PIF1	1
CLEC2B	1
CCDC27	1
AKT1	1
CEP295NL	1
CYB5RL	1
CAPN9	1
ZNF282	1
KCNS3	1
RASGEF1A	1
C1GALT1	1
OR5P3	1
TMEM209	1
FOXD1	1
RERGL	1
ZNF682	1
CLDN9	1
LRP10	1
DPPA3	1
PODXL	1
PAK4	1
TMTC1	1
CYP2D6	1
RAB27A	1
ZNF559	1
SUSD4	1
TRAV8-4	1
ABCF1	1
NXPH2	1
VRTN	1
GSR	1
SERPINA9	1
HHIPL2	1
C19orf83	1
SEC24D	1
USH1G	1
HMGB4	1
ESR2	1
SCARF2	1
AFTPH	1
NSA2	1
TBC1D23	1
C1QL3	1
STEAP2	1
C10orf35	1
RPL11	1
CASC10	1
FAM111B	1
FZD9	1
CCDC184	1
DSPP	1
KLHL25	1
RGS11	1
ABCA5	1
SIK3	1
CHGB	1
IFIT1	1
TSPAN32	1
GAPDH	1
PCMTD1	1
CHST13	1
ASIC4	1
ITGB1BP2	1
SCFD2	1
ZBTB7C	1
NUDT16	1
GPER1	1
KLC2	1
JUN	1
YWHAQ	1
LSS	1
IGLV3-16	1
TRAPPC11	1
HIST1H2BB	1
FOSL1	1
KIF22	1
GDF6	1
RPS24	1
GPCPD1	1
ZNF331	1
CKM	1
SLC45A2	1
ZC3HC1	1
STON1-GTF2A1L	1
CASC4	1
ALDOC	1
HRH1	1
OR4D11	1
DEFB136	1
ARMC3	1
ZNF788	1
INPP5D	1
SLC35F5	1
ROBO3	1
TMPRSS15	1
MTHFD1	1
STYXL1	1
CTCFL	1
IFT22	1
POLL	1
TEAD1	1
OR2T8	1
UFL1	1
GDPGP1	1
PLOD1	1
SETD4	1
TGFA	1
TMEM241	1
EIF2B5	1
SOCS3	1
TRAJ14	1
VGLL2	1
SNRPC	1
UGT2B11	1
RBFA	1
SCNN1B	1
HAND1	1
SLC38A5	1
EFCAB10	1
SSU72	1
GDNF	1
INHA	1
RMDN1	1
LAIR2	1
CLPTM1L	1
MYO5B	1
EDN3	1
ARHGAP11B	1
SEPHS1	1
ENTPD2	1
TRGV5	1
SRPX	1
HPS1	1
NEBL	1
SMURF2	1
SNX32	1
CNGA1	1
BCL2L14	1
STX18	1
MLLT3	1
CDSN	1
KLK2	1
FAM81A	1
ATP6V0D2	1
STK17A	1
PRKAR1B	1
EPS15	1
MAGEA8	1
ZAR1L	1
UQCC1	1
SLC39A4	1
RNF44	1
NOL10	1
BTNL9	1
ATP5F1	1
RAPSN	1
C20orf202	1
KLHL40	1
PAK3	1
HIST1H2BI	1
TMEM14B	1
LSG1	1
LCE2A	1
CLGN	1
SFXN2	1
SLC38A1	1
GGA1	1
LAX1	1
TOMM20L	1
ELF1	1
CSN2	1
CSN1S1	1
CMTM5	1
CGREF1	1
CHMP6	1
BPIFB1	1
NUCB2	1
GIPC3	1
HCK	1
CTSC	1
ODF2L	1
ALDH1A3	1
NSMF	1
TMEM245	1
HOXB5	1
KRTAP4-6	1
CAV1	1
MATR3	1
OR52B2	1
AXIN2	1
P3H1	1
INSRR	1
ZNF594	1
PCDHGA4	1
HNRNPH3	1
TGM6	1
CPEB1	1
ZNF558	1
CHRNB2	1
C1orf61	1
HBB	1
ZNF75D	1
AMT	1
ERCC5	1
FAM90A1	1
DDOST	1
RRM2B	1
FIBCD1	1
COL23A1	1
CSNK2A3	1
ACSS1	1
STX16	1
HCLS1	1
RHBDD1	1
SATB1	1
KIF17	1
ZNF675	1
DDAH2	1
ARSF	1
TUBB1	1
YTHDF1	1
CR1	1
OTC	1
UROD	1
NDUFS8	1
KAT5	1
TDG	1
PRX	1
PTPDC1	1
ZNF431	1
PAFAH1B3	1
DHX30	1
SPZ1	1
GPR148	1
POC5	1
SCN4B	1
ERP29	1
ZCCHC18	1
BANF2	1
VWC2	1
POLR1B	1
TMEM260	1
KRT31	1
ZNF70	1
WNT8B	1
HMBS	1
NDUFS2	1
FAM220A	1
HLA-B	1
OR5AC2	1
OR6C6	1
GID8	1
TOX	1
MFSD9	1
ATPAF2	1
SYCE1	1
KCTD15	1
CLIC5	1
SLC10A4	1
NLRP7	1
TIGD3	1
CRY2	1
FAM114A2	1
ELMO3	1
EIF4A2	1
MCHR2	1
TBC1D30	1
TGM7	1
TAS2R4	1
NDUFC2	1
C17orf107	1
MERTK	1
CA11	1
TMEM144	1
XAGE2	1
CDC14B	1
COL9A3	1
FBXO4	1
DEF8	1
KMO	1
OTX2	1
HGD	1
NIPAL2	1
ARID4A	1
ZNF689	1
PF4	1
POLR2M	1
OR4X2	1
ZNF483	1
LRRC4	1
XPOT	1
SLC39A10	1
PRAMEF19	1
CABP4	1
OR52E4	1
BBS5	1
ERVV-1	1
RANGAP1	1
HEG1	1
FOXI3	1
SPTB	1
ACVR2B	1
MYH15	1
OR2G3	1
FYN	1
MOB3A	1
ACYP1	1
NUTM2D	1
CACNB3	1
P2RX7	1
GDF11	1
FAAH2	1
LYPD8	1
TRIM21	1
ADNP2	1
STK36	1
KCTD21	1
PORCN	1
ZMYND12	1
CYGB	1
GIT2	1
SDC3	1
LCN1	1
CRAMP1L	1
FANCE	1
B4GALT3	1
TRIM32	1
SLC22A9	1
OR4C13	1
GDAP2	1
OR5M1	1
MAB21L2	1
SLC5A9	1
REPS1	1
SLFN13	1
OVCH2	1
EPHX1	1
KCNJ6	1
SLC12A6	1
PRELP	1
SRSF10	1
HEPACAM2	1
MBLAC1	1
BIVM-ERCC5	1
CXCL14	1
MAPK9	1
ZSWIM4	1
IKBKB	1
SLC9A7	1
SASS6	1
IL20	1
GRB10	1
ACAD11	1
LHX9	1
MYLIP	1
SPTLC3	1
MYO1B	1
DENND5A	1
RCAN3	1
ECHDC1	1
EFNB2	1
IGKV1-5	1
CHSY1	1
SLC4A5	1
HTR3D	1
POLR2C	1
DNAJC6	1
TAOK3	1
KRT79	1
ARHGAP9	1
MGAT4A	1
MMP15	1
LYPD6	1
LIN28B	1
KIFC1	1
ACVR1C	1
MED24	1
PROC	1
INTS9	1
ZNF329	1
NPHP1	1
PHTF1	1
TOPORS	1
THSD1	1
ZNF428	1
IDH2	1
ADORA2A	1
TRIM15	1
ICAM2	1
CLSTN3	1
TBR1	1
KIAA0226L	1
ADAM30	1
SNPH	1
IZUMO2	1
GPATCH3	1
PGM1	1
FOXF1	1
USP1	1
LZTS1	1
ABLIM1	1
RRP15	1
ANKRD6	1
ZNF669	1
RABIF	1
ALPP	1
HNRNPK	1
CPB2	1
OR10W1	1
KLK11	1
TRMT61B	1
UMPS	1
CCDC150	1
AMY1A	1
VWA2	1
BBS10	1
BHMT	1
SIAE	1
C14orf166	1
DNPEP	1
COX8C	1
MMP28	1
CCL5	1
PLS3	1
GPC4	1
IL3	1
SDSL	1
CIPC	1
XG	1
ATG3	1
C11orf42	1
ZNF701	1
AGAP2	1
SEC14L5	1
FAM50A	1
CARD6	1
ZNF268	1
ESYT3	1
WDR34	1
IGKV3-7	1
ADIRF	1
ZCCHC16	1
NQO1	1
EIF4G3	1
FOXP3	1
TCEA1	1
MAFB	1
CHST7	1
FBXO9	1
DCP2	1
TMED3	1
MRPS14	1
GTF3C5	1
DLX5	1
MRGPRX2	1
HDAC5	1
AHCYL1	1
SEC23B	1
CCDC124	1
GIN1	1
PIANP	1
VPS37B	1
RAB12	1
TMCO6	1
C1RL	1
KIAA0907	1
STAT4	1
IDI2	1
ANGPT4	1
TFAP2B	1
PFKFB2	1
CCDC81	1
PRSS58	1
GLO1	1
KLRC4	1
ATP5A1	1
GDF7	1
MS4A6E	1
CPA6	1
PPM1H	1
HIST1H3I	1
TANK	1
NCSTN	1
CD163L1	1
PPP3R2	1
ZFYVE16	1
N4BP1	1
EME2	1
COL1A1	1
IFNGR1	1
SIRPB1	1
RPL8	1
APOA5	1
EPC1	1
DHRS1	1
SEC14L1	1
CANT1	1
ZDHHC13	1
PTPN4	1
DEF6	1
KCNC1	1
VNN3	1
RITA1	1
SLA2	1
LPIN2	1
MYOT	1
RGS8	1
CARD8	1
SDC4	1
UBA3	1
PARP6	1
NTN4	1
IGLJ7	1
P4HA2	1
LCE1B	1
SLC1A2	1
AIDA	1
CNTD2	1
TJAP1	1
NPW	1
ANKRD54	1
RARRES3	1
IQCF3	1
HAL	1
EFR3A	1
SPRY4	1
FGFBP1	1
RNASEH2B	1
SLC52A2	1
RS1	1
PYCR2	1
C2orf72	1
CAMK2A	1
TNFSF9	1
SPPL2B	1
ISYNA1	1
ZIK1	1
XCR1	1
USE1	1
PFKM	1
PTX3	1
EBF3	1
MAEA	1
HPCAL4	1
ASPG	1
SPRR2B	1
TRIM64	1
NUP160	1
PDE5A	1
PUM1	1
MAATS1	1
ZYX	1
DDX41	1
ZNF623	1
CYP51A1	1
CCDC61	1
CGNL1	1
GAK	1
ITGB5	1
KIAA1191	1
DNALI1	1
RASAL2	1
DTYMK	1
MFAP5	1
UNC13D	1
RPS6KC1	1
GALNTL6	1
ZXDC	1
HLA-DQA2	1
PSMD2	1
CNPPD1	1
GRK5	1
STIM1	1
TMEM50A	1
F13B	1
KIAA0020	1
ZFP1	1
MURC	1
CFAP43	1
AP2B1	1
CRACR2B	1
SLTM	1
PUS7	1
FAR1	1
ZNF527	1
PWWP2A	1
BRSK2	1
KCTD9	1
ZNF746	1
PDIA4	1
MAGEB1	1
ITGA5	1
SF1	1
OR7G2	1
ADRM1	1
HACD1	1
HPSE2	1
HMX3	1
PI16	1
TRNAU1AP	1
HOGA1	1
SH3RF3	1
TAL2	1
RNF220	1
LILRB1	1
PDYN	1
MTSS1L	1
LNPEP	1
C17orf74	1
SLC23A2	1
COX5A	1
TRAV16	1
DIRC2	1
PAK1IP1	1
SLC7A1	1
SKAP1	1
C12orf50	1
CLCNKB	1
ROPN1L	1
EDC3	1
SOX6	1
CASP14	1
OR4C3	1
C1QTNF9	1
TRMT10C	1
LECT1	1
ING5	1
REV1	1
ELP5	1
MKNK1	1
CIDEA	1
ATE1	1
DALRD3	1
JRK	1
LPPR5	1
PTGIS	1
FAM19A1	1
PPFIBP1	1
TRAF3IP1	1
LIPF	1
APOC3	1
ITSN1	1
TRIM16L	1
CAMSAP1	1
SNTB2	1
IGLV3-1	1
EQTN	1
GNAI2	1
HMBOX1	1
MFAP3L	1
FAM43B	1
ZNF416	1
SSBP2	1
MOCS2	1
SMIM21	1
SEC13	1
FAM134A	1
PMEPA1	1
COL27A1	1
FSTL3	1
OR5H14	1
TUSC2	1
PPP1R7	1
EFHD1	1
KAT2B	1
RTN4IP1	1
AGAP9	1
ARL6IP6	1
TMEM236	1
CYP11B2	1
CNKSR3	1
GTPBP4	1
COG2	1
FOLR3	1
SLC30A2	1
C17orf80	1
ESPNL	1
TRIM41	1
UXS1	1
PPIB	1
ZFYVE21	1
STAU2	1
CGN	1
NME5	1
OR13C9	1
RGS18	1
PRSS8	1
FAM102B	1
DPY19L3	1
SEC24A	1
NKAP	1
NFKBIA	1
LGALS3BP	1
NEK4	1
SNX5	1
OPRD1	1
IFNA16	1
LIN7A	1
GOLPH3L	1
KRTAP10-5	1
PODNL1	1
OR8B12	1
ARMCX1	1
UPP1	1
CLK1	1
KRTAP9-2	1
TAGLN2	1
STOML3	1
SBSN	1
RBKS	1
C14orf105	1
RABEPK	1
TUBA1A	1
CLUL1	1
RHOQ	1
CHCHD2	1
UGT3A1	1
LARP1	1
C11orf24	1
CLEC4G	1
SHKBP1	1
PGLYRP1	1
PROKR1	1
PPP1R15A	1
SERPINB4	1
ANAPC7	1
CCDC59	1
TAS1R3	1
PRKAB2	1
FARSA	1
RP11-849H4.2	1
AOC2	1
DLL1	1
TRDJ3	1
SMARCB1	1
SOGA1	1
PLEKHH3	1
RPP40	1
ICA1L	1
ID1	1
STT3A	1
RPL7A	1
TIMM44	1
LRRC15	1
MARK4	1
DFFA	1
CCM2L	1
ACTR10	1
RNASEK	1
BCL2L2	1
STX11	1
MED17	1
CRNN	1
AP000349.2	1
TNFRSF18	1
OR2M5	1
BAG2	1
SCYL3	1
AKR1C2	1
AP1G1	1
HMGN5	1
FERMT1	1
OR1K1	1
TNFSF14	1
OR2J2	1
TEX36	1
HARS	1
SLC26A10	1
PSMA7	1
CNOT6	1
KLHL8	1
ATP8A2	1
SLC4A7	1
ZBED5	1
TMEM190	1
PTPN2	1
PRKCE	1
UBE2D3	1
FBXW10	1
TBC1D22B	1
PDHX	1
SNX21	1
PDE6C	1
ADGRL4	1
ANKRD20A1	1
GTPBP10	1
TICAM1	1
KLHL36	1
NOTO	1
SWT1	1
PLCD4	1
C9orf171	1
C8orf58	1
GPR155	1
APH1A	1
SMPD1	1
AP4M1	1
IGKV2D-28	1
DNAJB6	1
LAS1L	1
OPRM1	1
LCA5	1
MRPL19	1
OR2T1	1
MTMR1	1
MTA3	1
TEX38	1
PATE1	1
STARD3NL	1
CA3	1
TSEN34	1
B3GALT2	1
USP42	1
PLAG1	1
AADACL4	1
H1FX	1
OR4K17	1
B4GALNT4	1
TUBB8	1
U2SURP	1
TRIM4	1
LCE3E	1
IRF2BPL	1
BCL9	1
KCNMB3	1
MYOD1	1
IPO4	1
FBXL16	1
NOX5	1
VDR	1
IL17RD	1
DCTN4	1
TBC1D14	1
MAN1A1	1
VAV2	1
IKZF4	1
NRROS	1
FAM124B	1
PPWD1	1
HMGCS1	1
CCDC58	1
RPRD2	1
ARID3B	1
ADPGK	1
GNL3	1
WDR66	1
TPSG1	1
WNT1	1
CTU2	1
NEK3	1
OR2B6	1
CTDP1	1
FHIT	1
C9orf24	1
TXNDC11	1
NUDCD1	1
ZNF18	1
OR13C8	1
PCED1A	1
RREB1	1
BHLHE22	1
MAGED2	1
C1QB	1
TGS1	1
FSCN3	1
EMC3	1
ARMCX6	1
LIFR	1
IL37	1
TRAF4	1
CRTAC1	1
NOXO1	1
PPP2CA	1
CPLX4	1
RHBDL1	1
HNRNPUL2	1
TBC1D3B	1
CXCR5	1
LARP7	1
ITPR3	1
DGAT2L6	1
FAM214B	1
SEMA3E	1
VWC2L	1
EIF2D	1
MND1	1
GJB6	1
THAP6	1
NFE2L3	1
MYBL2	1
AARD	1
LRIG2	1
CNOT3	1
RUNDC3A	1
C16orf71	1
HRH4	1
NR1H4	1
SEC23IP	1
TEKT2	1
NPIPB15	1
MAP1LC3C	1
ICMT	1
C1QTNF3	1
LEMD3	1
TBC1D5	1
STIP1	1
CASP5	1
CYP3A7	1
TUBB3	1
PAK1	1
CDT1	1
CGB2	1
AEN	1
OR2A42	1
TSEN2	1
EAPP	1
SPSB3	1
AHCY	1
COPS6	1
FAM155B	1
LMCD1	1
ELF3	1
SSC4D	1
PYGO2	1
WFDC1	1
ZPBP2	1
SULT1A1	1
TSPAN10	1
ABHD8	1
EDA2R	1
ZNF155	1
SSPN	1
ME3	1
EPS8L2	1
ATP12A	1
PLEKHA3	1
CNDP2	1
PDGFD	1
PLSCR4	1
TRIM46	1
SNF8	1
TCAIM	1
DLX4	1
ZNF490	1
PKDCC	1
P3H3	1
VILL	1
LYG2	1
HSDL1	1
FRRS1	1
CCDC42	1
ANKZF1	1
ALS2CR12	1
OR2B3	1
ZNF497	1
GPAM	1
OR8J1	1
MTF2	1
GTPBP2	1
XPNPEP1	1
ABCB9	1
SYCP3	1
HPS3	1
ENTPD5	1
CSF3	1
BAK1	1
SUCLG2	1
LDHB	1
SARDH	1
DBNL	1
LUC7L	1
CNRIP1	1
RTN4	1
SLC4A8	1
FOXL2NB	1
GNE	1
HOXA10	1
WNT3A	1
PLOD3	1
BCKDK	1
FAM166B	1
KCNG2	1
FOXR1	1
NKX3-2	1
ULK3	1
METTL3	1
TSHR	1
GATA1	1
OR6F1	1
SOCS1	1
BRD9	1
PPAP2B	1
ASB1	1
PRDX1	1
CPSF7	1
UNC93A	1
CCR7	1
HDHD2	1
HIRA	1
CUL4B	1
SAMD15	1
NOP16	1
NRD1	1
PAQR5	1
MED7	1
MLLT1	1
OR6K2	1
SLC30A10	1
IGHV1-69	1
XRCC5	1
MVB12A	1
FNBP1L	1
APBA1	1
MAF	1
CRYGD	1
WIPF2	1
MECP2	1
GPR18	1
CWC27	1
KRT8	1
AURKA	1
UBQLN4	1
PTPRS	1
MAP3K4	1
HRASLS	1
SHROOM4	1
CNGA3	1
XCL2	1
DFNB31	1
UCP2	1
EIF5A2	1
KCNAB2	1
SLC38A7	1
PLAC9	1
CGB8	1
ACADVL	1
YWHAZ	1
RPL13	1
CAMK1G	1
TRAF3IP2	1
RBM12B	1
CTD-3105H18.14	1
GABRE	1
SLC2A11	1
GEMIN7	1
AKR1C4	1
BMX	1
PRSS3	1
DUXA	1
CACNG6	1
C6orf201	1
TRGV2	1
PPA2	1
GJA8	1
C2CD2L	1
NRIP1	1
SGTB	1
RILPL2	1
